image_index,alpha_deg,channel,wavelength_nm,period_um,natural_blur_deg,macro_pixel_row,macro_pixel_col,macro_pixel_pitch_um,elementary_grating_size_um,pixel_intensity_norm,duty_cycle
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,2,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,3,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,4,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,5,60.0,5.0,0.17254901960784313,0.13635495410892096
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,6,60.0,5.0,0.2,0.1475836176504333
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,7,60.0,5.0,0.5019607843137255,0.2506241386314801
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,8,60.0,5.0,0.17254901960784313,0.13635495410892096
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,9,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,10,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,11,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,12,60.0,5.0,0.20392156862745098,0.14913829006235088
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,13,60.0,5.0,0.1411764705882353,0.12260956282279944
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,14,60.0,5.0,0.0784313725490196,0.09035304440877327
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,15,60.0,5.0,0.07450980392156863,0.08800426979263411
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,16,60.0,5.0,0.21568627450980393,0.15373730807570263
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,17,60.0,5.0,0.30196078431372547,0.1851854165236684
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,18,60.0,5.0,0.3058823529411765,0.18654239242284085
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,19,60.0,5.0,0.10196078431372549,0.10345212448837855
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,20,60.0,5.0,0.06274509803921569,0.08059162758159863
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,21,60.0,5.0,0.23921568627450981,0.16267352538779695
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,22,60.0,5.0,0.050980392156862744,0.07249578895933438
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,23,60.0,5.0,0.011764705882352941,0.0345936127618576
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,24,60.0,5.0,0.0196078431372549,0.04471926097515774
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,25,60.0,5.0,0.2235294117647059,0.1567527086383188
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,26,60.0,5.0,0.30980392156862746,0.18789451147862046
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,27,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,28,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,29,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,30,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,31,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,32,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,33,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,34,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,6,35,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,0,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,1,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,2,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,3,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,4,60.0,5.0,0.08627450980392157,0.09489506791887806
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,5,60.0,5.0,0.5019607843137255,0.2506241386314801
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,6,60.0,5.0,0.4627450980392157,0.23813039630387822
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,7,60.0,5.0,0.4666666666666667,0.23938179519646016
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,8,60.0,5.0,0.45098039215686275,0.2343714695941511
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,9,60.0,5.0,0.12941176470588237,0.11713408480877087
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,10,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,11,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,12,60.0,5.0,0.3568627450980392,0.20379153547696685
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,13,60.0,5.0,0.5372549019607843,0.26186960369612183
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,14,60.0,5.0,0.5333333333333333,0.26061820480353987
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,15,60.0,5.0,0.49019607843137253,0.24687911483972108
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,16,60.0,5.0,0.49411764705882355,0.24812754570923665
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,17,60.0,5.0,0.5215686274509804,0.25686763838273197
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,18,60.0,5.0,0.5764705882352941,0.27443725197219737
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,19,60.0,5.0,0.5019607843137255,0.2506241386314801
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,20,60.0,5.0,0.5843137254901961,0.2769667381789195
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,21,60.0,5.0,0.5882352941176471,0.2782340239492319
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,22,60.0,5.0,0.615686274509804,0.2871608136518181
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,23,60.0,5.0,0.34509803921568627,0.19986829362396183
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,24,60.0,5.0,0.5098039215686274,0.2531208851602789
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,25,60.0,5.0,0.6392156862745098,0.294907240028141
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,26,60.0,5.0,0.35294117647058826,0.2024871245093228
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,27,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,28,60.0,5.0,0.011764705882352941,0.0345936127618576
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,29,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,30,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,31,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,32,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,33,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,34,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,7,35,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,0,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,1,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,2,60.0,5.0,0.0196078431372549,0.04471926097515774
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,3,60.0,5.0,0.08235294117647059,0.09264867732636439
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,4,60.0,5.0,0.1450980392156863,0.12439176642144965
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,5,60.0,5.0,0.5686274509803921,0.27191397286132807
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,6,60.0,5.0,0.5411764705882353,0.26312173822002455
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,7,60.0,5.0,0.6470588235294118,0.29751287549067723
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,8,60.0,5.0,0.8235294117647058,0.3620005974165851
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,9,60.0,5.0,0.4196078431372549,0.22429882357250014
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,10,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,11,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,12,60.0,5.0,0.2549019607843137,0.1684625831810239
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,13,60.0,5.0,0.4196078431372549,0.22429882357250014
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,14,60.0,5.0,0.3764705882352941,0.2102679541390965
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,15,60.0,5.0,0.4196078431372549,0.22429882357250014
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,16,60.0,5.0,0.403921568627451,0.21922588034904109
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,17,60.0,5.0,0.3568627450980392,0.20379153547696685
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,18,60.0,5.0,0.3607843137254902,0.205092759971859
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,19,60.0,5.0,0.4470588235294118,0.23311665261528658
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,20,60.0,5.0,0.5254901960784314,0.25811730014959144
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,21,60.0,5.0,0.3803921568627451,0.21155484953700343
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,22,60.0,5.0,0.48627450980392156,0.24563049188224292
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,23,60.0,5.0,0.23529411764705882,0.1612063368033418
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,24,60.0,5.0,0.4196078431372549,0.22429882357250014
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,25,60.0,5.0,0.4980392156862745,0.24937586136851997
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,26,60.0,5.0,0.1803921568627451,0.13962955546331615
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,27,60.0,5.0,0.011764705882352941,0.0345936127618576
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,28,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,29,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,30,60.0,5.0,0.011764705882352941,0.0345936127618576
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,31,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,32,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,33,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,34,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,8,35,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,0,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,1,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,2,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,3,60.0,5.0,0.09019607843137255,0.09709567612708571
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,4,60.0,5.0,0.17254901960784313,0.13635495410892096
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,5,60.0,5.0,0.2901960784313726,0.18108380148135117
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,6,60.0,5.0,0.3058823529411765,0.18654239242284085
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,7,60.0,5.0,0.48627450980392156,0.24563049188224292
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,8,60.0,5.0,0.6823529411764706,0.3094152314616248
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,9,60.0,5.0,0.4470588235294118,0.23311665261528658
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,10,60.0,5.0,0.06274509803921569,0.08059162758159863
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,11,60.0,5.0,0.011764705882352941,0.0345936127618576
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,12,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,13,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,14,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,15,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,16,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,17,60.0,5.0,0.043137254901960784,0.06659618536329842
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,18,60.0,5.0,0.07058823529411765,0.08559793231834631
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,19,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,20,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,21,60.0,5.0,0.023529411764705882,0.049020040417914766
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,22,60.0,5.0,0.03137254901960784,0.05667903330417266
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,23,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,24,60.0,5.0,0.01568627450980392,0.03997164583041206
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,25,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,26,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,27,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,28,60.0,5.0,0.03137254901960784,0.05667903330417266
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,29,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,30,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,31,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,32,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,33,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,34,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,9,35,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,0,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,1,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,2,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,3,60.0,5.0,0.14901960784313725,0.12615408206482107
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,4,60.0,5.0,0.1450980392156863,0.12439176642144965
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,5,60.0,5.0,0.25882352941176473,0.16989114055384089
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,6,60.0,5.0,0.5019607843137255,0.2506241386314801
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,7,60.0,5.0,0.2901960784313726,0.18108380148135117
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,8,60.0,5.0,0.21176470588235294,0.1522147678661474
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,9,60.0,5.0,0.2549019607843137,0.1684625831810239
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,10,60.0,5.0,0.0392156862745098,0.06345418699423495
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,11,60.0,5.0,0.050980392156862744,0.07249578895933438
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,12,60.0,5.0,0.14901960784313725,0.12615408206482107
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,13,60.0,5.0,0.32941176470588235,0.19458731326097745
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,14,60.0,5.0,0.17647058823529413,0.13799940258341492
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,15,60.0,5.0,0.21568627450980393,0.15373730807570263
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,16,60.0,5.0,0.22745098039215686,0.15824621238176176
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,17,60.0,5.0,0.38823529411764707,0.21412106292362781
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,18,60.0,5.0,0.48627450980392156,0.24563049188224292
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,19,60.0,5.0,0.24705882352941178,0.16558349319631221
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,20,60.0,5.0,0.2235294117647059,0.1567527086383188
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,21,60.0,5.0,0.4196078431372549,0.22429882357250014
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,22,60.0,5.0,0.2784313725490196,0.17693271574931582
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,23,60.0,5.0,0.4823529411764706,0.24438159985259414
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,24,60.0,5.0,0.596078431372549,0.2807741196509589
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,25,60.0,5.0,0.36470588235294116,0.20639090758999576
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,26,60.0,5.0,0.2627450980392157,0.17131267163863242
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,27,60.0,5.0,0.2823529411764706,0.17832219301287253
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,28,60.0,5.0,0.396078431372549,0.21667782097214075
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,29,60.0,5.0,0.38823529411764707,0.21412106292362781
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,30,60.0,5.0,0.30196078431372547,0.1851854165236684
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,31,60.0,5.0,0.16862745098039217,0.1346956468623352
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,32,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,33,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,34,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,10,35,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,0,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,1,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,2,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,3,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,4,60.0,5.0,0.10980392156862745,0.10750973625166191
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,5,60.0,5.0,0.11764705882352941,0.11144213027334762
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,6,60.0,5.0,0.1803921568627451,0.13962955546331615
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,7,60.0,5.0,0.24705882352941178,0.16558349319631221
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,8,60.0,5.0,0.2,0.1475836176504333
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,9,60.0,5.0,0.16862745098039217,0.1346956468623352
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,10,60.0,5.0,0.12549019607843137,0.11526243188745809
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,11,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,12,60.0,5.0,0.3058823529411765,0.18654239242284085
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,13,60.0,5.0,0.6039215686274509,0.2833221790278593
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,14,60.0,5.0,0.4470588235294118,0.23311665261528658
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,15,60.0,5.0,0.5843137254901961,0.2769667381789195
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,16,60.0,5.0,0.5568627450980392,0.26813921872280133
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,17,60.0,5.0,0.5372549019607843,0.26186960369612183
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,18,60.0,5.0,0.5529411764705883,0.2668833473847134
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,19,60.0,5.0,0.6352941176470588,0.29360909241000427
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,20,60.0,5.0,0.6078431372549019,0.28459942396084814
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,21,60.0,5.0,0.5725490196078431,0.27317487906213705
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,22,60.0,5.0,0.25098039215686274,0.16702677744422859
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,23,60.0,5.0,0.592156862745098,0.2795031214917875
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,24,60.0,5.0,0.4980392156862745,0.24937586136851997
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,25,60.0,5.0,0.5882352941176471,0.2782340239492319
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,26,60.0,5.0,0.7176470588235294,0.32167780698712745
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,27,60.0,5.0,0.5294117647058824,0.2593674630095386
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,28,60.0,5.0,0.615686274509804,0.2871608136518181
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,29,60.0,5.0,0.6392156862745098,0.294907240028141
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,30,60.0,5.0,0.4549019607843137,0.23562531267856862
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,31,60.0,5.0,0.44313725490196076,0.23186078127719867
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,32,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,33,60.0,5.0,0.00784313725490196,0.028226977679718004
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,34,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,11,35,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,0,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,1,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,2,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,3,60.0,5.0,0.00392156862745098,0.01994638965273254
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,4,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,5,60.0,5.0,0.13333333333333333,0.11898174462796458
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,6,60.0,5.0,0.3411764705882353,0.19855364304052628
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,7,60.0,5.0,0.28627450980392155,0.17970582947972352
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,8,60.0,5.0,0.17647058823529413,0.13799940258341492
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,9,60.0,5.0,0.1803921568627451,0.13962955546331615
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,10,60.0,5.0,0.0392156862745098,0.06345418699423495
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,11,60.0,5.0,0.0,0.0
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,12,60.0,5.0,0.2235294117647059,0.1567527086383188
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,13,60.0,5.0,0.3215686274509804,0.19192319169509703
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,14,60.0,5.0,0.4588235294117647,0.23687826177997542
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,15,60.0,5.0,0.3333333333333333,0.19591327601530364
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,16,60.0,5.0,0.43529411764705883,0.22934555060680878
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,17,60.0,5.0,0.2549019607843137,0.1684625831810239
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,18,60.0,5.0,0.24313725490196078,0.1641324917521111
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,19,60.0,5.0,0.26666666666666666,0.1727273908759613
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,20,60.0,5.0,0.23529411764705882,0.1612063368033418
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,21,60.0,5.0,0.3176470588235294,0.19058476853837517
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,22,60.0,5.0,0.10196078431372549,0.10345212448837855
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,23,60.0,5.0,0.15294117647058825,0.12789737021175648
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,24,60.0,5.0,0.07058823529411765,0.08559793231834631
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,25,60.0,5.0,0.24705882352941178,0.16558349319631221
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,26,60.0,5.0,0.40784313725490196,0.2204968785082125
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,27,60.0,5.0,0.25882352941176473,0.16989114055384089
1,-10.0,G,540.0,1.0122622382265922,12.375888374825783,12,28,60.0,5.0,0.2549019607843137,0.1684625831810239
